capcode,discipline,locatie/divisie,beschrijving
1201585,BRW,Steenbergen,HA 1681
1201586,BRW,Breda,HA 3182
1201587,BRW,Rucphen,HA 3381
1201589,BRW,Wijk en Aalburg,HA 5181
1201590,BRW,Oosterhout,HA 5381
1201592,BRW,Rijen,HA 7481
1201594,BRW,Tilburg Centrum,HA 9481
1201595,BRW,Waalwijk,HA-T 7181
1201596,BRW,Oud Gastel,PM/SL 1262
1201597,BRW,Bergen op Zoom,PM 1562
1201598,BRW,Etten-Leur,GM 3461
1201601,BRW,Breda Cobra cutter,CB 0064
1201658,BRW,Roosendaal,Kazernecentrale
1201659,BRW,Zevenbergen,Kazernecentrale
1201660,BRW,Etten-Leur,Kazernecentrale
1201707,BRW,Regionaal,Informatiemanagers CoPI Oost (Groepscode)
1201711,BRW,Regionaal,Plotter (ROT)
1201712,BRW,Regionaal,Geo Informatie Medewerker CoPI Oost
1201713,BRW,Regionaal,Geo Informatie Medewerker ROT West
1201714,BRW,Regionaal,Geo Informatie Medewerker CoPI West
1201721,BRW,Tilburg Centrum,Functionaris Logistiek Oost
1201722,BRW,Roosendaal,Functionaris Logistiek West
1201725,BRW,Regionaal,Kazernecoordinator Oost
1201726,BRW,Regionaal,Kazernecoordinator West
1201727,BRW,Regionaal,Commandant Uitgangsstelling Oost
1201728,BRW,Regionaal,Commandant Uitgangsstelling West
1201801,BRW,Regionaal,Regionaal Operationeel Leider (Infocode)
1201802,BRW,Regionaal,Regionaal Operationeel Leider (Alarmcode)
1201803,BRW,Regionaal,Coordinator Verkenningseenheden/Meetplanleider
1201811,BRW,Regionaal,PreCom koppeling MKB Oost Brabant
1201812,BRW,Regionaal,Interregionale Alarmering door MKB Oost Brabant
1201813,BRW,Regionaal,Precom koppeling MKB Oost Nederland
1201814,BRW,Regionaal,Alarmering door MKB Oost Nederland
1201815,BRW,Regionaal,PreCom koppeling
1201816,BRW,Regionaal,Alarmcode
1201896,BRW,Regionaal,Directeur
1201920,BRW,Almkerk,Lichtkrant
1201921,BRW,Alphen,Lichtkrant
1201922,BRW,Baarle-Nassau,Lichtkrant
1201923,BRW,Bergen op Zoom,Lichtkrant
1201924,BRW,Berkel-Enschot,Lichtkrant
1201925,BRW,Breda,Lichtkrant
1201926,BRW,Chaam,Lichtkrant
1201927,BRW,Den Hout,Lichtkrant
1201928,BRW,Diessen,Lichtkrant
1201929,BRW,Dinteloord,Lichtkrant
1201930,BRW,Dongen,Lichtkrant
1201931,BRW,Dorst,Lichtkrant
1201932,BRW,Dussen,Lichtkrant
1201933,BRW,Etten-Leur,Lichtkrant
1201934,BRW,Fijnaart,Lichtkrant
1201935,BRW,Geertruidenberg,Lichtkrant
1201936,BRW,Genderen,Lichtkrant
1201937,BRW,Giessen,Lichtkrant
1201938,BRW,Gilze,Lichtkrant
1201939,BRW,Goirle,Lichtkrant
1201940,BRW,'s-Gravenmoer,Lichtkrant
1201941,BRW,Halsteren,Lichtkrant
1201942,BRW,Hank,Lichtkrant
1201943,BRW,Hilvarenbeek,Lichtkrant
1201944,BRW,Halderberge,Lichtkrant
1201945,BRW,Huijbergen,Lichtkrant
1201946,BRW,Kaatsheuvel,Lichtkrant
1201947,BRW,Klundert,Lichtkrant
1201948,BRW,Kruisland,Lichtkrant
1201949,BRW,Lage Zwaluwe,Lichtkrant
1201950,BRW,Loon op Zand,Lichtkrant
1201951,BRW,Made,Lichtkrant
1201952,BRW,Moerdijk,Lichtkrant
1201953,BRW,Moergestel,Lichtkrant
1201954,BRW,Nieuw-Vossemeer,Lichtkrant
1201955,BRW,Oisterwijk,Lichtkrant
1201956,BRW,Oosterhout,Lichtkrant
1201957,BRW,Ossendrecht,Lichtkrant
1201958,BRW,Oudenbosch,Lichtkrant
1201959,BRW,Oud Gastel,Lichtkrant
1201960,BRW,Prinsenbeek,Lichtkrant
1201961,BRW,Putte,Lichtkrant
1201962,BRW,Raamsdonksveer,Lichtkrant
1201963,BRW,Riel,Lichtkrant
1201964,BRW,Rijen,Lichtkrant
1201965,BRW,Rijsbergen,Lichtkrant
1201966,BRW,Roosendaal,Lichtkrant
1201967,BRW,Rucphen,Lichtkrant
1201968,BRW,Sleeuwijk,Lichtkrant
1201969,BRW,Sprang-Capelle,Lichtkrant
1201970,BRW,Moerdijk (Post Industrieterrein),Lichtkrant
1201971,BRW,Standdaarbuiten,Lichtkrant
1201972,BRW,Steenbergen,Lichtkrant
1201973,BRW,Terheijden,Lichtkrant
1201974,BRW,Teteringen,Lichtkrant
1201975,BRW,Tilburg-Centrum,Lichtkrant
1201976,BRW,Tilburg-Vossenberg,Lichtkrant
1201977,BRW,Udenhout,Lichtkrant
1201978,BRW,Ulvenhout,Lichtkrant
1201979,BRW,Waalwijk,Lichtkrant
1201980,BRW,Waspik,Lichtkrant
1201982,BRW,Haaren,Lichtkrant
1201983,BRW,Wijk en Aalburg,Lichtkrant
1201984,BRW,Willemstad,Lichtkrant
1201985,BRW,Hoogerheide,Lichtkrant
1201986,BRW,Woudrichem,Lichtkrant
1201987,BRW,Wouw,Lichtkrant
1201988,BRW,Moerdijk,Lichtkrant
1201989,BRW,Zundert,Lichtkrant
1201998,BRW,MKB,Proefalarm
1201999,BRW,MKB,Monitorcode
1220000,AMBU,GHOR Midden- en West-Brabant,Algemeen Commandant Geneeskundige Zorg) (Alarmcode)
1220001,AMBU,GHOR Midden- en West-Brabant,Directeur Publieke Gezondheid
1220002,AMBU,GHOR Midden- en West-Brabant,Algemeen Commandant Geneeskundigezorg
1220003,AMBU,GHOR Midden- en West-Brabant,Hoofd Informatie & Hoofd Ondersteuning
1220004,AMBU,GHOR Midden- en West-Brabant,Hoofd Informatie & Hoofd Ondersteuning GRIP 1 Infocode
1220029,AMBU,GHOR Midden- en West-Brabant,GAGS Zuid Nederland
1220030,AMBU,RAV Brabant Midden-West-Noord,Team Collegiale Ondersteuning (TCO)
1220031,AMBU,RAV Brabant Midden-West-Noord,TCO Laag- en Middencomplexe zorg
1220234,AMBU,RAV Brabant Midden-West-Noord,Middencomplexe zorg 20-234
1220235,AMBU,RAV Brabant Midden-West-Noord,Middencomplexe zorg 20-235
1220327,AMBU,RAV Brabant Midden-West-Noord,Ambulancemotorondersteuning 20-327
1220329,AMBU,RAV Brabant Midden-West-Noord,Ambulancemotorondersteuning 20-329
1220357,AMBU,RAV Brabant Midden-West-Noord,Rapid Responder 20-357
1220429,AMBU,RAV Brabant Midden-West-Noord,Middencomplexe zorg 20-229
1220449,AMBU,RAV Brabant Midden-West-Noord,Ambulance 20-149
1220451,AMBU,RAV Brabant Midden-West-Noord,NRK Noodhulp-Team Alarm UGS Waalwijk
1220452,AMBU,RAV Brabant Midden-West-Noord,NRK Noodhulp-Team Alarm UGS
1220453,AMBU,RAV Brabant Midden-West-Noord,NRK Noodhulp-Team Alarm UGS Tilburg
1220454,AMBU,RAV Brabant Midden-West-Noord,NRK Noodhulp-Team Alarm UGS
1220455,AMBU,RAV Brabant Midden-West-Noord,NRK Noodhulp-Team Alarm UGS Etten-Leur
1220456,AMBU,RAV Brabant Midden-West-Noord,NRK Noodhulp-Team Alarm UGS Hoogerheide
1220457,AMBU,RAV Brabant Midden-West-Noord,NRK Noodhulp-Team Alarm UGS
1220458,AMBU,RAV Brabant Midden-West-Noord,NRK Noodhulp-Team Alarm UGS
1220459,AMBU,RAV Brabant Midden-West-Noord,NRK Noodhulp-Team Alarm UGS
1220499,AMBU,Meldkamer Ambulancezorg Bergen op Zoom,Monitorcode
1220601,AMBU,Bergen op Zoom,Ambulance 20-141
1220602,AMBU,Bergen op Zoom,Ambulance 20-142
1220603,AMBU,Bergen op Zoom,Ambulance 20-143
1220604,AMBU,Bergen op Zoom,Ambulance 20-144
1220605,AMBU,Roosendaal,Ambulance 20-145
1220606,AMBU,Roosendaal,Ambulance 20-146
1220607,AMBU,Roosendaal,Ambulance 20-147
1220608,AMBU,Roosendaal,Ambulance 20-148
1220609,AMBU,Roosendaal,Ambulance 20-149
1220611,AMBU,RAV Brabant Midden-West-Noord,Zorgambulances 20-421
1220612,AMBU,RAV Brabant Midden-West-Noord,Middencomplexe zorg 20-231
1220619,AMBU,RAV Brabant Midden-West-Noord,Middencomplexe zorg 20-232
1220620,AMBU,Breda,Ambulance 20-167
1220621,AMBU,Breda,Ambulance 20-161
1220622,AMBU,Breda,Ambulance 20-162
1220623,AMBU,Breda,Ambulance 20-163
1220624,AMBU,Breda,Ambulance 20-164
1220625,AMBU,Breda,Ambulance 20-165
1220626,AMBU,Breda,Ambulance 20-166
1220627,AMBU,Breda,Ambulance 20-167
1220628,AMBU,Breda,Ambulance 20-168
1220630,AMBU,Oosterhout,Ambulance 20-170
1220631,AMBU,Oosterhout,Ambulance 20-171
1220632,AMBU,Oosterhout,Reserve Ambulance 20-172
1220634,AMBU,Oosterhout,Ambulance 20-174
1220635,AMBU,Waalwijk,Ambulance 20-194
1220641,AMBU,Tilburg-Zuid,Ambulance 20-181
1220642,AMBU,Tilburg-Zuid,Ambulance 20-182
1220643,AMBU,Tilburg-Zuid,Ambulance 20-183
1220644,AMBU,Tilburg-Zuid,Ambulance 20-184
1220645,AMBU,Tilburg-Noord,Ambulance 20-185
1220646,AMBU,Tilburg-Noord,Ambulance 20-189
1220647,AMBU,Tilburg-Noord,Ambulance 20-187
1220648,AMBU,Tilburg-Noord,Ambulance 20-188
1220649,AMBU,Tilburg-Noord,Ambulance 20-186
1220651,AMBU,Waalwijk,Ambulance 20-191
1220652,AMBU,Waalwijk,Ambulance 20-192
1220653,AMBU,Waalwijk,Ambulance 20-193
1220708,AMBU,MKA Zeeland-West Brabant,Slagboom Halstersebaan/Camping Herelseheide Heerle
1220711,AMBU,RAV Brabant Midden-West-Noord,Incident Response Team
1220803,AMBU,GHOR Midden- en West-Brabant,OvD-G 20-803
1220804,AMBU,GHOR Midden- en West-Brabant,OvD-G 20-804
1220805,AMBU,GHOR Midden- en West-Brabant,OvD-G 20-805
1220841,AMBU,RAV Brabant Midden-West-Noord,Rapid Responder 20-351
1220842,AMBU,RAV Brabant Midden-West-Noord,Rapid Responder 20-352
1220843,AMBU,RAV Brabant Midden-West-Noord,Rapid Responder 20-353
1220844,AMBU,RAV Brabant Midden-West-Noord,Rapid Responder 20-354
1220845,AMBU,RAV Brabant Midden-West-Noord,Rapid Responder 20-355
1220938,AMBU,Waalwijk,Ambulance 20-195
1220939,AMBU,RAV Brabant Midden-West-Noord,Middencomplexe zorg 20-233
1220940,AMBU,RAV Brabant Midden-West-Noord,Ambulance 20-152
1220941,AMBU,RAV Brabant Midden-West-Noord,Ambulance 20-151
1220942,AMBU,RAV Brabant Midden-West-Noord,Laagcomplexe zorg 20-422
1220943,AMBU,RAV Brabant Midden-West-Noord,Laagcomplexe zorg 20-423
1220944,AMBU,RAV Brabant Midden-West-Noord,Laagcomplexe zorg 20-424
1220945,AMBU,RAV Brabant Midden-West-Noord,Laagcomplexe zorg 20-425
1220946,AMBU,RAV Brabant Midden-West-Noord,Laagcomplexe zorg 20-426
1220947,AMBU,RAV Brabant Midden-West-Noord,Laagcomplexe zorg 20-427
1220948,AMBU,RAV Brabant Midden-West-Noord,Laagcomplexe zorg 20-428
123000?,POL,Politie Eenheid Zeeland-West-Brabant,Beheer
1230065,BRW,BRW Midden- en West-Brabant,Infocode Zuid-Holland-Zuid
1230066,POL,Politie Eenheid Zeeland-West-Brabant,Vooralarmering KNRM
1230090,POL,Politie Eenheid Zeeland-West-Brabant,Piket Functionaris Korpsleideing
1230100,POL,Politie Eenheid Zeeland-West-Brabant,Multidisciplinair Teamleider OC
1230104,POL,Politie Eenheid Zeeland-West-Brabant,Teamleider GMK (Persoonlijk)
1230111,POL,District De Markiezaten,Managementteam
1230112,POL,District De Baronie,Managementteam
1230114,POL,District Hart van Brabant,Managementteam
1230115,POL,District Markiezaten,GRIP 1 (Infocode)
1230116,POL,District Markiezaten,GRIP 2 (Alarmcode)
1230117,POL,District Markiezaten,GRIP 3 (Alarmcode)
1230121,POL,District De Baronie,Grote Brand (Infocode)
1230122,POL,District De Baronie,Zeer Grote Brand (Infocode)
1230123,POL,District De Baronie,Grote HV) (Infocode)
1230124,POL,District De Baronie,Zeer Grote HV) (Infocode)
1230125,POL,District De Baronie,GRIP 1 (Infocode)
1230126,POL,District De Baronie,GRIP 2 (Alarmcode)
1230141,POL,District Hart van Brabant,Grote Brand (Infocode)
1230142,POL,District Hart van Brabant,Zeer Grote Brand (Infocode)
1230143,POL,District Hart van Brabant,Grote HV) (Infocode)
1230144,POL,District Hart van Brabant,Zeer Grote HV) (Infocode)
1230145,POL,District Hart van Brabant,GRIP 1 (Infocode)
1230146,POL,District Hart van Brabant,GRIP 2 (Alarmcode)
1230147,POL,District Hart van Brabant,GRIP 3 (Alarmcode)
1230151,POL,District De Markiezaten,Grote Brand (Infocode)
1230152,POL,District De Markiezaten,Zeer Grote Brand (Infocode)
1230153,POL,District De Markiezaten,Grote HV) (Infocode)
1230154,POL,District De Markiezaten,Zeer Grote HV) (Infocode)
1230160,POL,Politie Eenheid Zeeland-West-Brabant,Calamiteitencoordinator GMK Zeeland-West Brabant
1230200,POL,Politie Eenheid Zeeland-West-Brabant,Persvoorlichting Districten Hart van Brabant en De Baronie
1230201,POL,Politie Eenheid Zeeland-West-Brabant,Persvoorlichting District De Markiezaten
1230260,POL,Politie Eenheid Zeeland-West-Brabant,Persvoorlichting
1230261,POL,OC-P,Persinformatie (District De Markiezaten)
1230262,POL,OC-P,Persinformatie (District De Baronie)
1230264,POL,OC-P,Persinformatie (District Hart van Brabant)
1230265,POL,Politie Eenheid Zeeland-West-Brabant,Persvoorlichting District Hart van Brabant / De Baronie
1230266,POL,Politie Eenheid Zeeland-West-Brabant,Persvoorlichting District De Markiezaten
1230270,POL,Politie Eenheid Zeeland-West-Brabant,Regionaal Milieuteam
1230275,POL,Politie Eenheid Zeeland-West-Brabant,Piket DCMR/Omgevingsdienst Rotterdam
1230301,POL,Politie Eenheid Zeeland-West-Brabant,Openbaar Ministerie
1230302,POL,Politie Eenheid Zeeland-West-Brabant,Justitie
1230501,POL,Politie Eenheid Zeeland-West-Brabant,Grip 1 (Infocode)
1230502,POL,Politie Eenheid Zeeland-West-Brabant,Grip 1 (Alarmcode)
1230503,POL,Politie Eenheid Zeeland-West-Brabant,Grip 2 (Infocode)
1230504,POL,Politie Eenheid Zeeland-West-Brabant,Grip 2 (Alarmcode)
1230505,POL,Politie Eenheid Zeeland-West-Brabant,Grip 3 (Infocode)
1230506,POL,Politie Eenheid Zeeland-West-Brabant,Grip 3 (Alarmcode)
1230507,POL,Politie Eenheid Zeeland-West-Brabant,Grip 4 (Infocode)
1230508,POL,Politie Eenheid Zeeland-West-Brabant,Grip 4 (Alarmcode)
1230509,POL,Politie Eenheid Zeeland-West-Brabant,Infocode Groot incident (Infocode)
1230510,POL,Politie Eenheid Zeeland-West-Brabant,Alarmcode Groot incident (Alarmcode)
1230511,POL,Politie Eenheid Zeeland-West-Brabant,Infocode Zeer Groot incident (Infocode)
1230512,POL,Politie Eenheid Zeeland-West-Brabant,Alarmcode Zeer Groot incident (Alarmcode)
1230513,POL,Politie Eenheid Zeeland-West-Brabant,Grote Hulpverlening (Infocode)
1230514,POL,Politie Eenheid Zeeland-West-Brabant,Grote Hulpverlening (Alarmcode)
1230900,POL,Politie Eenheid Zeeland-West-Brabant,Op- en afschalingscode
1230902,POL,Politie Eenheid Zeeland-West-Brabant,District De Markiezaten Op- en afschalingscode
1230903,POL,Politie Eenheid Zeeland-West-Brabant,de Baronie Op- en afschalingscode
1230904,POL,Politie Eenheid Zeeland-West-Brabant,Hart van Brabant Op- en afschalingscode
1230999,POL,Politie Eenheid Zeeland-West-Brabant,Monitorcode
