capcode,discipline,locatie/divisie,beschrijving
1400944,BRW,Regionaal,Hoofdofficier (Persoonlijk)
1400945,BRW,Regionaal,Communicatie (Persoonlijk)
1400947,BRW,Regionaal,Directiewacht (Persoonlijk)
1400948,BRW,Regionaal,Medewerker Sectie Crisiscommunicatie (Persoonlijk)
1400949,BRW,Gezamenlijke Brandweer Rotterdam,Persoonlijke code
1400952,BRW,Regionaal,Sectie Communicatie (Persoonlijk)
1400953,BRW,Regionaal,Piket Algemeen Commandant Crisiscommunicatie (Persoonlijk)
1400954,BRW,Gezamenlijke Brandweer Rotterdam,Coordinator (Persoonlijk)
1400955,BRW,Gezamenlijke Brandweer Rotterdam,Landelijk Adviseur Team Digitale Verkenning (Persoonlijk)
1400957,BRW,Regionaal,Piket TCO Coordinator (Persoonlijk)
1400961,BRW,Regionaal,AGS (1e piket)
1400962,BRW,Regionaal,AGS (2e piket)
1400964,BRW,Regionaal,Pelotonscommandant Logistiek
1400965,BRW,Gezamenlijke Brandweer Rotterdam,Collectieve Brandbestrijding Poule (Groepscode)
1400970,BRW,Regionaal,Algemeen Commandant Crisiscommunicatie (Persoonlijk)
1400971,BRW,Regionaal,GEO Informatiemedewerker (Persoonlijk)
1400975,BRW,Regionaal,OvD-Bevolkingszorg Capelle a/d IJssel
1400976,BRW,Regionaal,Regionaal Operationeel Leider
1400977,BRW,Regionaal,OvD Bevolkingszorg Goedereede
1400982,BRW,Regionaal,OvD-Bevolkingszorg Middelharnis
1400983,BRW,Regionaal,OvD-Bevolkingszorg Oostflakkee
1400984,BRW,Regionaal,OvD-Bevolkingszorg Albrandswaard - Barendrecht - Ridderkerk
1400985,BRW,Regionaal,OvD-Bevolkingszorg Rotterdam
1400987,BRW,Regionaal,OvD-Bevolkingszorg Schiedam
1400988,BRW,Regionaal,OvD-Bevolkingszorg Nissewaard
1400989,BRW,Regionaal,OvD-Bevolkingszorg Vlaardingen
1400990,BRW,Regionaal,OvD-Bevolkingszorg Westvoorne
1400991,BRW,GMK Rotterdam,Piket GMK Beheer/MAC (Persoonlijk)
1400992,BRW,Regionaal,Kazerne Coordinator Goeree Overflakkee
1400993,BRW,OCB Rotterdam,Lichtkrant Kazernes Rotterdam-Rijnmond
1400994,BRW,OCB Rotterdam,Lichtkrant GMK Algemeen
1400995,BRW,OCB Rotterdam,Lichtkrant MKB
1400996,BRW,OCB Rotterdam,Lichtkrant MKA
1400997,BRW,OC Politie Rotterdam,Lichtkrant OC
1400998,BRW,OCB Rotterdam,Lichtkrant Actiecentrum
1400999,BRW,OCB Rotterdam,Monitor
1420000,AMBU,MKA Rotterdam-Rijnmond,Regionale Infocode
1420001,AMBU,Regionaal,AZRR Bezetting Ambulance (17-101)
1420002,AMBU,Regionaal,AZRR Bezetting Ambulance (17-102)
1420003,AMBU,Regionaal,AZRR Bezetting Ambulance (17-103)
1420004,AMBU,Regionaal,AZRR Bezetting Ambulance (17-104)
1420005,AMBU,Regionaal,AZRR Bezetting Ambulance (17-105)
1420006,AMBU,Regionaal,AZRR Bezetting Ambulance (17-106)
1420007,AMBU,Regionaal,AZRR Bezetting Ambulance (17-107)
1420008,AMBU,Regionaal,AZRR Bezetting Ambulance (17-108)
1420009,AMBU,Regionaal,AZRR Bezetting Ambulance (17-109)
1420010,AMBU,Regionaal,AZRR Bezetting Ambulance (17-110)
1420011,AMBU,Regionaal,AZRR Bezetting Ambulance (17-111)
1420012,AMBU,Regionaal,AZRR Bezetting Ambulance (17-112)
1420013,AMBU,Regionaal,AZRR Bezetting Ambulance (17-113)
1420014,AMBU,Regionaal,AZRR Bezetting Ambulance (17-114)
1420015,AMBU,Regionaal,AZRR Bezetting Ambulance (17-115)
1420016,AMBU,Regionaal,AZRR Bezetting Ambulance (17-116)
1420017,AMBU,Regionaal,AZRR Bezetting Ambulance (17-117)
1420018,AMBU,Regionaal,AZRR Bezetting Ambulance (17-118)
1420019,AMBU,Regionaal,AZRR Bezetting Ambulance (17-119)
1420020,AMBU,Regionaal,AZRR Bezetting Ambulance (17-120)
1420021,AMBU,Regionaal,AZRR Bezetting Ambulance (17-121)
1420022,AMBU,Regionaal,AZRR Bezetting Ambulance (17-122)
1420023,AMBU,Regionaal,AZRR Bezetting Ambulance (17-123)
1420024,AMBU,Regionaal,AZRR Bezetting Ambulance (17-124)
1420025,AMBU,Regionaal,AZRR Bezetting Ambulance (17-125)
1420026,AMBU,Regionaal,AZRR Bezetting Ambulance (17-126)
1420027,AMBU,Regionaal,AZRR Bezetting Ambulance (17-127)
1420028,AMBU,Regionaal,AZRR Bezetting Ambulance (17-128)
1420029,AMBU,Regionaal,AZRR Bezetting Ambulance (17-129)
1420030,AMBU,Regionaal,AZRR Bezetting Ambulance (17-130)
1420031,AMBU,Regionaal,AZRR Bezetting Ambulance (17-131)
1420032,AMBU,Regionaal,AZRR Bezetting Ambulance (17-132)
1420033,AMBU,Regionaal,AZRR Bezetting Ambulance (17-133)
1420034,AMBU,Regionaal,AZRR Bezetting Ambulance (17-134)
1420035,AMBU,Regionaal,AZRR Bezetting Ambulance (17-135)
1420036,AMBU,Regionaal,AZRR Bezetting Ambulance (17-136)
1420037,AMBU,Regionaal,AZRR Bezetting Ambulance (17-137)
1420038,AMBU,Regionaal,AZRR Bezetting Ambulance (17-138)
1420039,AMBU,Regionaal,AZRR Bezetting Ambulance (17-139)
1420040,AMBU,Regionaal,AZRR Bezetting Ambulance (17-140)
1420041,AMBU,Regionaal,AZRR Bezetting Ambulance (17-141)
1420042,AMBU,Regionaal,AZRR Bezetting Ambulance (17-142)
1420043,AMBU,Regionaal,AZRR Bezetting Ambulance (17-143)
1420044,AMBU,Regionaal,AZRR Bezetting Ambulance (17-144)
1420045,AMBU,Regionaal,AZRR Bezetting Ambulance (17-145)
1420046,AMBU,Regionaal,AZRR Bezetting Ambulance (17-146)
1420047,AMBU,Regionaal,Middencomplexe zorg (17-209)
1420048,AMBU,Regionaal,Middencomplexe zorg (17-210)
1420049,AMBU,Regionaal,Middencomplexe zorg (17-201)
1420050,AMBU,Regionaal,AZRR Bezetting Ambulance (17-150)
1420051,AMBU,Regionaal,Middencomplexe zorg (17-204)
1420052,AMBU,Regionaal,AZRR Bezetting Ambulance (17-152)
1420053,AMBU,Regionaal,AZRR Bezetting Ambulance (17-153)
1420054,AMBU,Regionaal,AZRR Bezetting Ambulance (17-154)
1420055,AMBU,Regionaal,AZRR Bezetting Ambulance (17-155)
1420056,AMBU,Regionaal,Middencomplexe zorg (17-215)
1420057,AMBU,Regionaal,Middencomplexe zorg (17-202)
1420058,AMBU,Regionaal,Middencomplexe zorg (17-211)
1420059,LifeLiner,Regionaal,Traumahelikopter LifeLiner 2 (17-992) Voertuig Mobiel Medisch Team (17-902)
1420060,AMBU,Regionaal,AZRR Bezetting Ambulance (17-160)
1420061,AMBU,Regionaal,AZRR Bezetting Ambulance (17-161)
1420062,AMBU,Regionaal,AZRR Bezetting Kinder Ambulance (17-305)
1420063,AMBU,Regionaal,AZRR Bezetting Ambulance (17-163)
1420064,AMBU,Regionaal,AZRR Bezetting Ambulance (17-164)
1420065,AMBU,Regionaal,AZRR Bezetting Ambulance (17-165)
1420066,AMBU,Regionaal,AZRR Bezetting Ambulance (17-166)
1420067,AMBU,Regionaal,AZRR Bezetting Ambulance (17-167)
1420070,AMBU,Regionaal,AZRR Bezetting Ambulance (17-170)
1420071,AMBU,Regionaal,AZRR Bezetting Ambulance (17-171)
1420072,AMBU,Regionaal,AZRR Bezetting Ambulance (17-172)
1420073,AMBU,Regionaal,AZRR Bezetting Ambulance (17-173)
1420074,AMBU,Regionaal,AZRR Bezetting Ambulance (17-174)
1420075,AMBU,Regionaal,AZRR Bezetting Ambulance (17-175)
1420076,AMBU,Regionaal,AZRR Bezetting Ambulance (17-176)
1420077,AMBU,Regionaal,AZRR Bezetting Ambulance (17-177)
1420078,AMBU,Regionaal,AZRR Bezetting Ambulance (17-178)
1420079,AMBU,Regionaal,AZRR Bezetting Ambulance (17-179)
1420091,AMBU,Regionaal,Middencomplexe zorg (17-205)
1420095,AMBU,Regionaal,AZRR Bezetting Ambulance (17-195)
1420102,AMBU,GMK,Middencomplexe zorg (17-203)
1420103,BRW,GMK Rotterdam,Centralist (Persoonlijk)
1420104,AMBU,GMK Rotterdam,Hoofd Meldkamer (Persoonlijk)
1420108,AMBU,GMK Rotterdam,Hoofd Meldkamer (Persoonlijk)
1420114,AMBU,BRW Rotterdam-Rijnmond,Centralist (Persoonlijk)
1420122,AMBU,MKA Rotterdam-Rijnmond,Centralist (Persoonlijk)
1420124,AMBU,MKA Rotterdam-Rijnmond,Centralist (Persoonlijk)
1420125,AMBU,VR Rotterdam-Rijnmond,Persoonlijke code
1420133,AMBU,MKA Rotterdam-Rijnmond,Centralist (Persoonlijk)
1420138,AMBU,GMK Rotterdam,Hoofd Meldkamer (Persoonlijk)
1420139,AMBU,GMK Rotterdam,Centralist (Persoonlijk)
1420143,AMBU,GMK Rotterdam,Centralist (Persoonlijk)
1420145,AMBU,GMK,Centralist Meldkamer Ambulance
1420147,AMBU,GMK,Proefalarm Centralisten Meldkamer Brandweer / Ambulance
1420149,AMBU,GMK,Centralist Meldkamer Brandweer
1420153,AMBU,Regionaal,Rapid Responder motorAmbulance (17-322)
1420154,AMBU,Regionaal,Rapid Responder (17-341)
1420155,AMBU,Regionaal,Rapid Responder (17-340)
1420156,AMBU,Regionaal,Rapid Responder (17-342)
1420157,AMBU,Regionaal,Rapid Responder (17-343)
1420158,AMBU,Regionaal,Rapid Responder (17-348)
1420159,AMBU,Regionaal,Rapid Responder (17-349)
1420160,AMBU,Regionaal,Rapid Responder motorAmbulance (17-323)
1420161,AMBU,Regionaal,Rapid Responder motorAmbulance (17-324)
1420162,AMBU,Regionaal,AMBU MICU (17-302)
1420163,AMBU,Regionaal,AZRR Bezetting Ambulance (17-133)
1420164,AMBU,Regionaal,AMBU MICU (17-304)
1420166,AMBU,Regionaal,AZRR Bezetting Ambulance (17-158)
1420167,AMBU,Regionaal,Middencomplexe zorg (17-208)
1420168,AMBU,Regionaal,Middencomplexe zorg (17-206)
1420169,AMBU,Regionaal,Middencomplexe zorg (17-207)
1420171,AMBU,Regionaal,Laagcomplexe zorg (17-401)
1420172,AMBU,Regionaal,Laagcomplexe zorg (17-402)
1420173,AMBU,Regionaal,Laagcomplexe zorg (17-403)
1420174,AMBU,Regionaal,Rapid responder (17-350)
1420175,AMBU,Regionaal,Rapid responder (17-351)
1420176,AMBU,Regionaal,Laagcomplexe zorg (17-404)
1420177,AMBU,Regionaal,Laagcomplexe zorg (17-405)
1420178,AMBU,Regionaal,Laagcomplexe zorg (17-406)
1420179,AMBU,Regionaal,Laagcomplexe zorg (17-407)
1420180,AMBU,Regionaal,Middencomplexe zorg (17-218)
1420185,AMBU,Regionaal,Middencomplexe zorg (17-212)
1420186,AMBU,Regionaal,Middencomplexe zorg (17-216)
1420187,AMBU,Regionaal,Middencomplexe zorg(17-214)
1420191,AMBU,Regionaal,Rapid Responder (17-344)
1420192,AMBU,Regionaal,Rapid Responder (17-345)
1420199,AMBU,Regionaal,Algemeen Commandant Geneeskundigezorg (ACGz)
1420201,POL,Regionaal,Piket Officier van Justitie
1420203,AMBU,GHOR Rotterdam-Rijnmond,Coördinatie 17-813 + Coördinatie (GAGS) 17-899
1420205,AMBU,GHOR Rotterdam-Rijnmond,OMAC (Groepscode)
1420209,AMBU,GHOR Rotterdam-Rijnmond,GAGS (Groepscode)
1420210,AMBU,GHOR Rotterdam-Rijnmond,Algemeen Commandant Geneeskundige Zorg (Groepscode)
1420213,AMBU,Regionaal,Middencomplexe zorg(17-213)
1420215,AMBU,GHOR Rotterdam-Rijnmond,Technisch Centralist Verbinding commandowagen (Groepscode)
1420219,AMBU,Regionaal,Middencomplexe zorg (17-219)
1420234,AMBU,GHOR Rotterdam-Rijnmond,Piket Hoofd Actie Centrum (Persoonlijk)
1420235,AMBU,GHOR Rotterdam-Rijnmond,Piket Hoofd Actie Centrum (Persoonlijk)
1420238,AMBU,GHOR Rotterdam-Rijnmond,GHOR (Piket Functionarissen) (Groepscode)
1420239,AMBU,GHOR Rotterdam-Rijnmond,Piket OvD-G Noord (Persoonlijk)
1420251,AMBU,Ambulance Rotterdam-Rijnmond,Piket Chef van Dienst (Persoonlijk)
1420253,AMBU,GHOR Rotterdam-Rijnmond,Piket OvD-G Zuid (Persoonlijk)
1420259,AMBU,GHOR Rotterdam-Rijnmond,Piket Technisch Centralist Verbindings-Commandowagen (Persoonlijk)
1420268,AMBU,VR Rotterdam-Rijnmond,Piket Directiewacht (Persoonlijk)
1420279,AMBU,VR Rotterdam-Rijnmond,Calamiteitenteam Zuid
1420285,AMBU,GHOR Rotterdam-Rijnmond,Piket GAGS (Persoonlijk)
1420293,AMBU,GHOR Rotterdam-Rijnmond,Operationeel Directeur (Persoonlijk)
1420294,AMBU,GHOR Rotterdam-Rijnmond,Piket Algemeen Commandant Geneeskundige Zorg (Persoonlijk)
1420295,AMBU,GHOR Rotterdam-Rijnmond,OvD-G (Persoonlijk)
1420296,AMBU,Ambulance Rotterdam-Rijnmond,Piket Chef van Dienst Zuid)(Persoonlijk)
1420303,AMBU,GHOR Rotterdam-Rijnmond,Piket Technisch Centralist Verbindings-Commandowagen (Persoonlijk)
1420307,AMBU,GHOR Rotterdam-Rijnmond,Technisch Centralist Verbindings-Commandowagen (Persoonlijk)
1420309,AMBU,MKA Rotterdam-Rijnmond,OvD-G (Persoonlijk)
1420311,AMBU,GHOR Rotterdam-Rijnmond,OvD-G (Persoonlijk)
1420312,AMBU,GHOR Rotterdam-Rijnmond,Piket Operationeel Medewerker Actiecentrum (Persoonlijk)
1420328,AMBU,GHOR Rotterdam-Rijnmond,GAGS (Persoonlijk)
1420336,AMBU,VR Rotterdam-Rijnmond,Calamiteitenteam Zuid
1420341,AMBU,GHOR Rotterdam-Rijnmond,Algemeen Commandant Geneeskundige Zorg (Persoonlijk)
1420347,AMBU,Ambulance Rotterdam-Rijnmond,Persoonlijk
1420349,AMBU,GHOR Rotterdam-Rijnmond,LKPSH (Persoonlijk)
1420354,AMBU,GHOR Rotterdam-Rijnmond,OvD-G/CvD-G (Persoonlijk)
1420356,AMBU,Ambulance Rotterdam-Rijnmond,Chauffeur NICU/PICU
1420366,AMBU,GHOR Rotterdam-Rijnmond,Operationeel Medewerker Actiecentrum (Persoonlijk)
1420367,AMBU,GHOR Rotterdam-Rijnmond,Piket Operationeel Medewerker Actiecentrum (Persoonlijk)
1420368,AMBU,GHOR Rotterdam-Rijnmond,Operationeel Medewerker Actiecentrum (Persoonlijk)
1420385,AMBU,GHOR Rotterdam-Rijnmond,Persoonlijke Code
1420387,AMBU,VR Rotterdam-Rijnmond,Regionaal Operationeel Leider (Persoonlijk)
1420407,AMBU,GHOR Rotterdam-Rijnmond,Persoonlijke Code
1420414,AMBU,GHOR Rotterdam-Rijnmond,Piket LKPSH) (Persoonlijk)
1420415,AMBU,GHOR Rotterdam-Rijnmond,Piket LKPSH (Persoonlijk)
1420424,AMBU,GHOR Rotterdam-Rijnmond,Piket OvD-G Zuid (Persoonlijk)
1420425,AMBU,GHOR Rotterdam-Rijnmond,OvD-G Noord
1420429,AMBU,GHOR Rotterdam-Rijnmond,Piket GAGS (Persoonlijk)
1420433,AMBU,GHOR Rotterdam-Rijnmond,Piket GAGS (Persoonlijk)
1420435,AMBU,GHOR Rotterdam-Rijnmond,Coordinatie Noord) 17-812
1420436,AMBU,GHOR Rotterdam-Rijnmond,Coordinatie Zuid) 17-811
1420438,AMBU,GHOR Rotterdam-Rijnmond,Piket Technisch Centralist Verbindings-Commandowagen (Persoonlijk)
1420447,AMBU,VR Rotterdam-Rijnmond,Piket GEO Informatiemedewerker (Persoonlijk)
1420448,AMBU,VR Rotterdam-Rijnmond,Piket GEO Informatiemedewerker (Persoonlijk)
1420449,AMBU,Ambulance Rotterdam-Rijnmond,Dienstvoertuig 17-380 Verpleegkundig Specialist
1420451,AMBU,GHOR Rotterdam-Rijnmond,GAGS (Persoonlijk)
1420452,AMBU,VR Rotterdam-Rijnmond,Calamiteitenteam Zuid
1420473,AMBU,GGD Rotterdam-Rijnmond,Piket Infectieziekten (Persoonlijk)
1420487,AMBU,Ambulance Rotterdam-Rijnmond,Chef van Dienst Zuid (Persoonlijk)
1420489,AMBU,GHOR Rotterdam-Rijnmond,OvD-G Noord/Zuid (Persoonlijk)
1420491,AMBU,GHOR Rotterdam-Rijnmond,OvD-G Zuid (Persoonlijk)
1420500,AMBU,GHOR Rotterdam-Rijnmond,GAGS
1420504,AMBU,GHOR Rotterdam-Rijnmond,GAGS (Persoonlijk)
1420506,AMBU,MKA Rotterdam-Rijnmond,Rode Kruis (Noodhulpteam Noord)
1420507,AMBU,MKA Rotterdam-Rijnmond,Rode Kruis (Noodhulpteam Midden)
1420508,AMBU,MKA Rotterdam-Rijnmond,Rode Kruis (Noodhulpteam Zuid)
1420509,AMBU,GHOR Rotterdam-Rijnmond,GGB Noord
1420510,AMBU,GHOR Rotterdam-Rijnmond,GGB Noord
1420511,AMBU,GHOR Rotterdam-Rijnmond,GGB Midden
1420512,AMBU,GHOR Rotterdam-Rijnmond,GGB Midden
1420513,AMBU,GHOR Rotterdam-Rijnmond,GGB Zuid
1420514,AMBU,GHOR Rotterdam-Rijnmond,GGB Zuid
1420515,GMK,GMK Rotterdam,Calamiteitencoordinator
1420545,AMBU,Ambulance Rotterdam-Rijnmond,Rijopleiding 17-545
1420851,AMBU,Ambulance Rotterdam-Rijnmond,Coördinatie 17-851
1420872,AMBU,Ambulance Rotterdam-Rijnmond,Coördinatie 17-872
1420873,AMBU,Ambulance Rotterdam-Rijnmond,Coördinatie 17-873
1420874,AMBU,Ambulance Rotterdam-Rijnmond,Coordinatie 17-874
1420875,AMBU,Ambulance Rotterdam-Rijnmond,Coördinatie 17-875
1420901,AMBU,MMT Zuid West,MMT-Ambulance 17-901 - Rotterdam
1420999,AMBU,MKA Rotterdam,Monitorcode
1430011,POL,VR Rotterdam-Rijnmond,Leider CoPI (Persoonlijk)
1430015,POL,VR Rotterdam-Rijnmond,Informatiemanager (Persoonlijk)
1430020,POL,OC-P,PersInformatie (Rotterdam + Zuid-Holland-Zuid)
1430021,POL,Politie Rotterdam,Rijkswaterstaat Dordrecht (Infocode)
1430030,BRW,BRW Rotterdam-Rijnmond,Persalarm
1430039,POL,Politie Eenheid Rotterdam,Forensische Opsporing
1430049,POL,Politie Rotterdam,OvD-P
1430055,POL,Politie Eenheid Rotterdam,Verkeersongevallen Analyse (VOA)
1430060,POL,Politie Rotterdam,Regionale Informatie Organisatie
1430065,POL,Politie Eenheid Rotterdam,CoPI - Groepscode
1430066,POL,Politie Eenheid Rotterdam,Voorlichting (Groepscode)
1430067,POL,Politie Eenheid Rotterdam,Conflict- en Crisisbeheersing (Groepscode)
1430068,POL,Politie Eenheid Rotterdam,Algemeen Commandant Politiezorg (Groepscode)
1430070,POL,VR Rotterdam-Rijnmond,OvD Defentie
1430071,POL,Politie Eenheid Rotterdam,Planningsstaf
1430072,POL,Politie Eenheid Rotterdam,Planningsstaf
1430073,POL,Politie Eenheid Rotterdam,Hoofd Ondersteuning
1430074,POL,Politie Eenheid Rotterdam,Hoofd Ordehandhaving
1430075,POL,Politie Eenheid Rotterdam,Hoofd Opsporing
1430076,POL,Politie Eenheid Rotterdam,Hoofd Mobiliteit
1430077,POL,Politie Eenheid Rotterdam,Hoofd Mobiliteit
1430122,POL,VR Rotterdam-Rijnmond,Leider CoPI (Persoonlijk)
1430173,POL,Politie Eenheid Rotterdam,Algemeen Commandant Politiezorg (Persoonlijk)
1430260,POL,Europoort e.o.,Info Verkeersmanagement Havenbedrijf Rotterdam
1430261,POL,N wegen incidenten,Infocode naar Incidentcoördinatiedesk Provincie Zuid-Holland
1430270,POL,Rotterdam e.o.,Info Meldkamer Stadsbeheer ivm verkeersregie
1430403,POL,VR Rotterdam-Rijnmond,Algemeen Commandant Bevolkingszorg (Persoonlijk)
1430404,POL,VR Rotterdam-Rijnmond,Algemeen Commandant Bevolkingszorg (Persoonlijk)
1430406,POL,VR Rotterdam-Rijnmond,Algemeen Commandant Bevolkingszorg (Persoonlijk)
1430999,POL,Politie Rotterdam,Eenheidsgrensoverschrijdende Heterdaad Alarmering
