capcode,discipline,locatie/divisie,beschrijving
1303541,BRW,Kamperland,TS-NB 4841
1303550,BRW,Middelburg-Stromenweg,AL 19-4550
1303551,BRW,Vlissingen Olympiaweg,HW 19-4451
1303566,BRW,Oost-Souburg,WT 19-4462 (17.000 L)
1303570,BRW,Middelburg-Stromenweg,HV2 19-4570
1303580,BRW,Middelburg-Stromenweg,WO 19-4510
1303594,BRW,Middelburg,HOvD Noord
1303595,BRW,Regionaal,Dienstauto OvD Midden-West 4595
1303599,BRW,Arnemuiden,ICB 19-8599
1303605,BRW,Kamperland,DB 19-4801
1303630,BRW,Regionaal Reserve,TS 19-8530
1303631,BRW,Serooskerke,TS 19-4631
1303632,BRW,Veere,TS 19-4632
1303633,BRW,Kortgene,TS 19-4830
1303634,BRW,Zoutelande,TS 19-4634
1303635,BRW,Vlissingen Olympiaweg,TS 19-4439
1303636,BRW,Westkapelle,TS 19-4636
1303641,BRW,Domburg,TS 19-4633
1303642,BRW,Oostkapelle,TS 19-4640
1303644,BRW,Zoutelande,TST 19-4644
1303661,BRW,Serooskerke,TW 19-4661
1303663,BRW,Koudekerke,TS4 19-4663
1303671,BRW,Wissenkerke,PM 19-4773
1303672,BRW,Zoutelande,DB-VEB 19-4604
1303676,BRW,Colijnsplaat,TS 19-4863
1303731,BRW,Borssele,TS 19-4731
1303734,BRW,'s-Gravenpolder,TS 19-4734
1303735,BRW,Rilland,TS 19-4230
1303736,BRW,Heinkenszand,TS-BO 19-4736
1303737,BRW,Nieuwdorp,TS 19-4737
1303738,BRW,Ovezande,TS 19-4738
1303739,BRW,Yerseke,TS 19-4233
1303740,BRW,Goes-Goese Poort,TS 19-4930
1303741,BRW,Goes-Oranjeweg,TS 19-4931
1303742,BRW,Kapelle,TS 19-4330
1303743,BRW,Wemeldinge,TS 19-4331
1303744,BRW,Regionaal,TS reserve 19-8037
1303745,BRW,Krabbendijke,TS 19-4231
1303747,BRW,Kruiningen,TS 19-4232
1303748,BRW,Yerseke,TS 19-4233
1303750,BRW,Goes-Oranjeweg,AL 19-4750
1303760,BRW,Borssele,SIV 19-4760
1303761,BRW,Borssele,SB/CAFS 19-4761
1303764,BRW,Baarland,TS4 (19-4739)
1303771,BRW,Kruiningen,HV2 19-4771
1303780,BRW,Borssele,TK 19-4780
1303784,BRW,Goes-Oranjeweg,WO 19-4910
1303788,BRW,Goes-Goese Poort,HV 4970
1303795,BRW,Goes,HOvD Noord
1303813,BRW,Oosterland,DB 19-2803
1303827,BRW,Burg-Haamstede,Strandjeep 19-4827
1303830,BRW,Brouwershaven,TS 19-2830
1303831,BRW,Dreischor,TS 19-2831
1303832,BRW,Bruinisse,TS 19-2832
1303833,BRW,Oosterland,TS 19-4833
1303835,BRW,Scharendijke,TS 19-2835
1303836,BRW,Kerkwerve,TS 19-4836
1303838,BRW,Renesse,TS 19-2846
1303845,BRW,Scharendijke,TST-NB 2845
1303847,BRW,Burg-Haamstede,TS 19-2847
1303849,BRW,Zierikzee,TS 19-4849
1303867,BRW,Burg-Haamstede,Watertankwagen 19-2867 (23.000 L)
1303873,BRW,Zierikzee,DB 19-4873
1303877,BRW,Burg-Haamstede,HV2 19-4877
1303879,BRW,Zierikzee,HV+KR 19-2879
1303895,BRW,Noord-West,OvD 19-2895
1320001,AMBU,Meldkamer Ambulancezorg Bergen op Zoom,Monitorcode
1320041,AMBU,Regionaal,Rapid-Responder 19-341
1320042,AMBU,Regionaal,Rapid-Responder 19-342
1320043,AMBU,Regionaal,Rapid-Responder 19-343
1320045,AMBU,Regionaal,Rapid-Responder 19-345
1320046,AMBU,Regionaal,Rapid-Responder 19-346
1320048,AMBU,Regionaal,Rapid-Responder 19-348
1320049,AMBU,Regionaal,Rapid-Responder 19-349
1320061,AMBU,Regionaal,Verpleegkundig Specialist 19-361
1320101,AMBU,Witte Kruis Zeeland,Ambu 19-101 Goes
1320102,AMBU,Witte Kruis Zeeland,Ambu 19-102 Goes
1320103,AMBU,Witte Kruis Zeeland,Ambu 19-103 Goes
1320104,AMBU,Witte Kruis Zeeland,Ambu 19-104 Goes
1320105,AMBU,Witte Kruis Zeeland,Ambu 19-105 Goes
1320106,AMBU,Witte Kruis Zeeland,Ambu 19-106 Poortvliet
1320107,AMBU,Witte Kruis Zeeland,Ambu 19-107 Burg - Haamstede
1320108,AMBU,Witte Kruis Zeeland,Ambu 19-108 Zierikzee
1320109,AMBU,Witte Kruis Zeeland,Ambu 19-109 Zierikzee (reserve)
1320110,AMBU,Witte Kruis Zeeland,Middencomplexe zorg 19-210
1320111,AMBU,Witte Kruis Zeeland,Middencomplexe zorg 19-211
1320112,AMBU,Witte Kruis Zeeland,Middencomplexe zorg 19-212
1320113,AMBU,Witte Kruis Zeeland,Middencomplexe zorg 19-213
1320114,AMBU,Witte Kruis Zeeland,Middencomplexe zorg 19-214
1320118,AMBU,Zorgsaam Zeeuws - Vlaanderen,Middencomplexe zorg 19-218
1320119,AMBU,Zorgsaam Zeeuws - Vlaanderen,Middencomplexe zorg 19-219
1320123,AMBU,Witte Kruis Zeeland,Ambu 19-123 Middelburg
1320124,AMBU,Witte Kruis Zeeland,Ambu 19-124 Middelburg
1320125,AMBU,Witte Kruis Zeeland,Ambu 19-125 Middelburg
1320127,AMBU,Witte Kruis Zeeland,Ambu 19-127 Middelburg
1320128,AMBU,Witte Kruis Zeeland,Ambu 19-128 Oostkapelle
1320129,AMBU,Witte Kruis Zeeland,Ambu 19-129 Burg - Haamstede
1320131,AMBU,Zorgsaam Zeeuws - Vlaanderen,Ambu 19-131 Oostburg
1320132,AMBU,Zorgsaam Zeeuws - Vlaanderen,Ambu 19-132 Oostburg
1320133,AMBU,Zorgsaam Zeeuws - Vlaanderen,Ambu 19-133 Terneuzen Koegors
1320134,AMBU,Zorgsaam Zeeuws - Vlaanderen,Ambu 19-134 Terneuzen Koegors
1320135,AMBU,Zorgsaam Zeeuws - Vlaanderen,Ambu 19-135 Terneuzen Koegors
1320136,AMBU,Zorgsaam Zeeuws - Vlaanderen,Ambu 19-136 Terneuzen Koegors
1320137,AMBU,Zorgsaam Zeeuws - Vlaanderen,Ambu 19-137 Hulst
1320138,AMBU,Zorgsaam Zeeuws - Vlaanderen,Ambu 19-138 Hulst
1320139,AMBU,Zorgsaam Zeeuws - Vlaanderen,Ambu 19-139 Hulst
1320140,AMBU,Zorgsaam Zeeuws - Vlaanderen,Ambu 19-140 Hulst
1320201,AMBU,Regionaal,TCO-medewerker Noord
1320202,AMBU,Regionaal,TCO-medewerker Midden
1320203,AMBU,Regionaal,TCO-medewerker Zuid
1320210,AMBU,Regionaal,TCO-medewerker
1320400,AMBU,Regionaal,Geneeskundig adviseur gevaarlijke stoffen
1320501,AMBU,Regionaal,Hoofd Ondersteuning Geneeskundige Zorg
1320515,AMBU,Regionaal,Hoofd Informatie Geneeskundige Zorg
1320570,AMBU,Cadzand,Strandreddingspost Cadzand-Het Zwin (Infocode)
1320571,AMBU,Nieuwvliet,Strandreddingspost Nieuwvliet-Bad (Infocode)
1320573,AMBU,Vlissingen,Strandreddingspost Vlissingen (Infocode)
1320574,AMBU,Koudekerke,Strandreddingspost Westduin (Infocode)
1320575,AMBU,Dishoek,Strandreddingspost Dishoek (Infocode)
1320576,AMBU,Westkapelle,Strandreddingspost Westkapelle (Infocode)
1320577,AMBU,Zoutelande,Strandreddingspost Zoutelande (Infocode)
1320578,AMBU,Domburg,Strandreddingspost Domburg (Infocode)
1320579,AMBU,Oostkapelle,Strandreddingspost Oostkapelle (Infocode)
1320580,AMBU,Vrouwenpolder,Strandreddingspost Vrouwenpolder (Infocode)
1320581,AMBU,De Banjaard,Strandreddingspost De Banjaard (Infocode)
1320582,AMBU,Burgh-Haamstede,Strandreddingspost Burgh-Haamstede (Infocode)
1320583,AMBU,Renesse,Strandreddingspost Renesse (Infocode)
1320584,AMBU,Scharendijke,Strandreddingspost Scharendijke (Infocode)
1320585,AMBU,Breskens,Strandreddingspost Goede (Infocode)
1320593,AMBU,Grootschalige Geneeskundige Bijstand (GGB),GGB voertuig Goes DB 19-593
1320600,AMBU,Grootschalige Geneeskundige Bijstand (GGB),NRK Noodhulp-Team UGS Zeeland (groeps-oproep)
1320601,AMBU,Grootschalige Geneeskundige Bijstand (GGB),NRK Noodhulp-Team UGSTeamleiders
1320602,AMBU,Grootschalige Geneeskundige Bijstand (GGB),NRK Noodhulp-Team UGS Tholen
1320603,AMBU,Grootschalige Geneeskundige Bijstand (GGB),NRK Noodhulp-Team UGS Yerseke
1320604,AMBU,Grootschalige Geneeskundige Bijstand (GGB),NRK Noodhulp-Team UGS Goes
1320605,AMBU,Grootschalige Geneeskundige Bijstand (GGB),NRK Noodhulp-Team UGS Middelburg
1320606,AMBU,Grootschalige Geneeskundige Bijstand (GGB),NRK Noodhulp-Team UGS Terneuzen
1320607,AMBU,Grootschalige Geneeskundige Bijstand (GGB),NRK Noodhulp-Team UGS Rilland
1320801,AMBU,Regionaal,Algemeen Commandant Geneeskundige Zorg
1320802,AMBU,Regionaal,OvD-G Noord & Midden
1320803,AMBU,Regionaal,OvD-G Zuid
1330001,POL,GMK Zeeland-West-Brabant,Monitorcode
1330018,POL,GMK Zeeland-West-Brabant,OC Piket Centralist
1330020,POL,Politie Eenheid Zeeland-West-Brabant,Strategisch Adviseur Zeeland
1330046,POL,Politie Eenheid Zeeland-West-Brabant,Infocode Zeer Groot Incident Zeeland
1330047,POL,Politie Eenheid Zeeland-West-Brabant,Inzetcode Zeer Groot Incident Zeeland
1330048,POL,Politie Eenheid Zeeland-West-Brabant,Infocode GRIP 1 Zeeland
1330049,POL,Politie Eenheid Zeeland-West-Brabant,Inzetcode GRIP 1 Zeeland
1330050,POL,Politie Eenheid Zeeland-West-Brabant,Infocode GRIP 2 Zeeland
1330051,POL,Politie Eenheid Zeeland-West-Brabant,Inzetcode GRIP 2 Zeeland
1330052,POL,Politie Eenheid Zeeland-West-Brabant,Infocode GRIP 3 Zeeland
1330053,POL,Politie Eenheid Zeeland-West-Brabant,Inzetcode GRIP 3 Zeeland
1330054,POL,Politie Eenheid Zeeland-West-Brabant,Infocode GRIP 4 Zeeland
1330055,POL,Politie Eenheid Zeeland-West-Brabant,Inzetcode GRIP 4 Zeeland
1330100,POL,Politie Eenheid Zeeland-West-Brabant,Piket Woordvoering Zeeland
1330101,POL,OC-P,Persinformatie (District Zeeland)
1330102,POL,Politie Eenheid Zeeland-West-Brabant,Persvoorlichting District Zeeland
1330103,POL,Politie Eenheid Zeeland-West-Brabant,Conflict en Crisisbeheersing Zeeland
1330115,POL,Politie Eenheid Zeeland-West-Brabant,Piket Regionaal Milieuteam Zeeland
1330119,POL,Schouwen-Duiveland Oost,Wildbeheereenheid
1330120,POL,Schouwen-Duiveland-West,Wildbeheereenheid
1330121,POL,Sint-Philipsland,Wildbeheereenheid
1330122,POL,Walcheren,Wildbeheereenheid
1330125,POL,Noord-Beveland,Wildbeheereenheid
1330126,POL,Goes,Wildbeheereenheid
1330129,POL,Reimerswaal,Wildbeheereenheid
1330130,POL,Zeeuws Vlaanderen-West,Wildbeheereenheid
1330131,POL,Zeeuws Vlaanderen-Oost,Wildbeheereenheid
