capcode,discipline,locatie/divisie,beschrijving
0805203,BRW,Wapenveld,Bevelvoeder van Dienst
0805205,BRW,Wapenveld,Kazernecode
0805206,BRW,Wapenveld,Bezetting TS
0805215,BRW,Wapenveld,Bezetting KW
0805216,BRW,Wapenveld,Bezetting KW
0805230,BRW,Wapenveld,Lichtkrant
0805241,BRW,Putten,Postcoordinator
0805242,BRW,Putten,Postalarm
0805243,BRW,Putten,Bevelvoeder van Dienst
0805245,BRW,Putten,Kazernecode
0805246,BRW,Ploeg 1,Ploeg 1
0805247,BRW,Putten,Ploeg 2
0805270,BRW,Putten,Lichtkrant
0805275,BRW,Putten,Procedure Lokaal Afhandelen
0805281,BRW,Nunspeet,Postcoordinator
0805282,BRW,Nunspeet,Postalarm
0805283,BRW,Nunspeet,Bevelvoeder van Dienst
0805285,BRW,Nunspeet,Kazernecode
0805286,BRW,Nunspeet,Bezetting TS Ploeg 1
0805287,BRW,Nunspeet,Bezetting TS Ploeg 2
0805295,BRW,Nunspeet,Bezetting WT Ploeg 1
0805296,BRW,Nunspeet,Bezetting WT Ploeg 2
0805297,BRW,Nunspeet,Bezetting WT Ploeg 3
0805299,BRW,Nunspeet,Bezetting GW Ploeg 1
0805300,BRW,Nunspeet,Bezetting GW Ploeg 2
0805301,BRW,Nunspeet,Bezetting GW Ploeg 3
0805310,BRW,Nunspeet,Lichtkrant
0805315,BRW,Nunspeet,Procedure Lokaal Afhandelen
0805321,BRW,Elspeet,Postcoordinator
0805322,BRW,Elspeet,Postalarm
0805323,BRW,Elspeet,Bevelvoeder van Dienst
0805325,BRW,Elspeet,Kazernecode
0805326,BRW,Elspeet,Bezetting TS
0805335,BRW,Elspeet,Veetakelploeg
0805343,BRW,Elspeet,First Responders
0805350,BRW,Elspeet,Lichtkrant
0805361,BRW,Elburg,Postcoordinator
0805362,BRW,Elburg,Postalarm
0805363,BRW,Elburg,Bevelvoeder van Dienst
0805365,BRW,Elburg,Kazernecode
0805366,BRW,Elburg,Bezetting TS Ploeg 1
0805367,BRW,Elburg,Bezetting TS Ploeg 2
0805375,BRW,Elburg,Bezetting HV Ploeg 1
0805376,BRW,Elburg,Bezetting HV Ploeg 2
0805377,BRW,Elburg,Bezetting HW Ploeg 1
0805378,BRW,Elburg,Bezetting HW Ploeg 2
0805379,BRW,Elburg,Bezetting KW Ploeg 1
0805380,BRW,Elburg,Bezetting KW Ploeg 2
0805390,BRW,Elburg,Lichtkrant
0805395,BRW,Elburg,Procedure Lokaal Afhandelen
0805465,BRW,ASK 't Harde,Infocode Defensiebrandweer ASK 't Harde
0805483,BRW,Doetinchem,Logistieke Eenheid Oost (Pelotonscommandant)
0805495,BRW,Doetinchem,Logistieke Eenheid Oost (Ploeg 1)
0805496,BRW,Doetinchem,Logistieke Eenheid Oost (Ploeg 2)
0805506,BRW,Duitsland,Suderwick (Bezetting TS)
0805535,BRW,Doetinchem,Bezetting CO-MU Ploeg 1
0805536,BRW,Doetinchem,Bezetting CO-MU Ploeg 2
0805537,BRW,Doetinchem,Bezetting CO-MU Ploeg 3
0805563,BRW,Waterlogistiek West,Bevelvoerders
0805575,BRW,Waterlogistiek West,Bezetting WT Ploeg 1
0805576,BRW,Waterlogistiek West,Bezetting WT Ploeg 2
0805577,BRW,Waterlogistiek West,Ondersteuners GW Ploeg 1
0805578,BRW,Waterlogistiek West,Ondersteuners GW Ploeg 2
0805700,BRW,MKB Oost-Nederland,Piket Centralist
0805706,BRW,MKB Oost-Nederland,Centralist (Persoonlijkecode)
0805712,BRW,MKB Oost-Nederland,Centralist (Persoonlijkecode)
0805713,BRW,MKB Oost-Nederland,Centralist (Persoonlijkecode)
0805730,BRW,Regionaal,Team Brandonderzoek
0805750,BRW,GMK Oost-Nederland,Calamiteitencoördinator
0805760,BRW,GMK Oost-Nederland,Piket Hoofd MKB
0805770,BRW,Regionaal,OvD (Veluwe)
0805771,BRW,Regionaal,OvD Veluwe (Groepscode)
0805810,BRW,Regionaal,OvD Midden
0805811,BRW,Regionaal,OvD's (Epe-Voorst-Apeldoorn) (Groepscode)
0805830,BRW,Regionaal,OvD Achterhoek Noord
0805850,BRW,Regionaal,OvD Achterhoek Zuid
0805851,BRW,Regionaal,OvD`s (Achterhoek West) (Groepscode)
0805870,BRW,Regionaal,OvD Achterhoek Oost
0805890,BRW,Defensie Brandweer ASK 't Harde,On Scene Commander
0805910,BRW,Regionaal,Algemeen Commandant Brandweerzorg
0805930,BRW,Regionaal,HOvD (West)
0805931,BRW,Regionaal,HOvD's (West) (Groepscode)
0805950,BRW,Regionaal,HOvD (Oost)
0805951,BRW,Regionaal,HOvD's (Oost) (Groepscode)
0805970,BRW,Regionaal,Adviseur Gevaarlijke Stoffen
0805971,BRW,Regionaal,Adviseurs Gevaarlijke Stoffen (Groepscode)
0805990,BRW,Regionaal,Regionaal Operationeel Leider
0806030,BRW,Regionaal,Coordinator Operationele Informatie
0806031,BRW,Regionaal,Ondersteuners ROT
0806032,BRW,Regionaal,Operationele Informatie Voorziening) (Persoonlijk)
0806050,BRW,Regionaal,Piket Woordvoerder
0806072,BRW,Regionaal,Sectie BRW
0806080,BRW,Regionaal,Communicatieadviseur Bevolkingszorg (GRIP)
0806081,BRW,Regionaal,Omgevingsanalist
0806082,BRW,Regionaal,Communicatieadviseur ROT
0806083,BRW,Regionaal,Communicatieadviseur BT
0806090,BRW,Regionaal,Coordinator Verkenningseenheden
0806130,BRW,Regionaal,OvD (Defensie)
0806150,BRW,Regionaal,Informatiemanager CoPI West
0806170,BRW,Regionaal,Informatiemanager CoPI Oost
0806190,BRW,Regionaal,Informatiemanager CoPI Midden
0806200,BRW,Regionaal,GRIP (Infocode)
0806201,BRW,Regionaal,GRIP 1 (Infocode)
0806205,BRW,Regionaal,GRIP Monitorcode
0806206,BRW,Regionaal,Multidisciplinair Adviseur C2000
0806209,BRW,Oldebroek,Boswachter Oldebroekseheide
0806210,BRW,Oldebroek,Boswachters
0806226,BRW,MKB Oost Nederland,Leitstelle Borken (Lichtkrant)
0806227,BRW,MKB Oost Nederland,Infocode naar MKB Kleve Duitsland
0806240,BRW,MKB Oost-Nederland,Monitorcode
0806241,BRW,MKB Oost-Nederland,Weeralarm
0806242,BRW,MKB Oost-Nederland,Monitorcode Decentrale Uitgifte
0806250,BRW,MKB Oost-Nederland,Middel Incident
0806251,BRW,MKB Oost-Nederland,Groot Incident
0806252,BRW,MKB Oost-Nederland,Zeer Groot Incident
0806261,BRW,MKB Oost-Nederland,Fire Bucket Operations (Alarm)
0806262,BRW,MKB Oost-Nederland,Fire Bucket Operations (Info)
0806267,BRW,Regionaal,Waterschap Vallei en Veluwe
0806268,BRW,Regionaal,Waterschap Drents Overijsselse delta
0806269,BRW,Regionaal,Liaison Waterschap Vechtstromen
0806270,BRW,Regionaal,Waterschap Rijn en Ijssel
0806280,BRW,Regionaal,Natuurbrandbestrijding Grondverkenners
0806281,BRW,Regionaal,Natuurbrandbestrijding Luchtverkenners
0806282,BRW,Regionaal,Logistieke Ondersteuning ICT
0806301,BRW,Ulft,Poller Centrum
0806307,BRW,Nunspeet,Poller Laan / Eperweg
0806340,BRW,Duitsland,Loschzug Oeding
0806341,BRW,Duitsland,Loschzug Ammeloe
0806350,BRW,Regionaal,OvD Bevolkingszorg Achterhoek Oost
0806370,BRW,Regionaal,OvD Bevolkingszorg Achterhoek West
0806390,BRW,Regionaal,OvD Bevolkingszorg Epe-Voorst-Apeldoorn
0806410,BRW,Regionaal,OvD Bevolkingszorg Ijsselstreek
0806430,BRW,Regionaal,OvD Bevolkingszorg Veluwe-West
0806470,BRW,Regionaal,OvD Bevolkingszorg (GRIP)
0806471,BRW,Regionaal,Communicatieadviseur Bevolkingszorg (GRIP)
0806472,BRW,Regionaal,Algemeen Commandant Bevolkingszorg (GRIP)
0820000,AMBU,MKA Noord- en Oost-Gelderland,Proefalarm
0820020,AMBU,Regionaal,Rode Kruis Noodhulpteam (Coordinator)
0820022,AMBU,Regionaal,Rode Kruis (Noodhulpteam UGS2 Zwolle-Zuid)
0820029,AMBU,Regionaal,Rode Kruis (Noodhulpteam UGS Zelhem)
0820030,AMBU,Regionaal,Rode Kruis (Noodhulpteam UGS Ruurlo)
0820031,AMBU,Regionaal,Rode Kruis (Noodhulpteam UGS Hummelo)
0820032,AMBU,Regionaal,Rode Kruis (Noodhulpteam UGS Apeldoorn)
0820034,AMBU,Regionaal,Rode Kruis (Noodhulpteam UGS Zutphen)
0820035,AMBU,Regionaal,Rode Kruis (Noodhulpteam UGS Epse)
0820100,AMBU,Regionaal,Ambulances totaal
0820102,AMBU,Apeldoorn,Ambulance 102
0820121,AMBU,Apeldoorn,Ambulance 121
0820122,AMBU,Apeldoorn,Ambulance 122
0820123,AMBU,Apeldoorn,Ambulance 123
0820124,AMBU,Apeldoorn,Ambulance 124
0820125,AMBU,Apeldoorn,Ambulance 125
0820126,AMBU,Apeldoorn,Ambulance 126
0820127,AMBU,Apeldoorn,Ambulance 127
0820128,AMBU,Apeldoorn,Ambulance 128
0820129,AMBU,Apeldoorn,Ambulance 129
0820150,AMBU,Doetinchem,Ambulance 150
0820151,AMBU,Doetinchem,Ambulance 151
0820152,AMBU,Doetinchem,Ambulance 152
0820153,AMBU,Etten,Ambulance 153
0820154,AMBU,Varsseveld,Ambulance 154
0820155,AMBU,Borculo,Ambulance 155
0820156,AMBU,Groenlo,Ambulance 156
0820157,AMBU,Winterswijk,Ambulance 157
0820158,AMBU,Winterswijk,Ambulance 158
0820159,AMBU,Winterswijk,Ambulance 159
0820160,AMBU,Zutphen,Ambulance 160
0820161,AMBU,Zutphen,Ambulance 161
0820162,AMBU,Zutphen,Ambulance 162
0820163,AMBU,Zutphen,Ambulance 163
0820164,AMBU,Zutphen,Ambulance 164
0820165,AMBU,Zutphen,Ambulance 165
0820180,AMBU,Harderwijk & Elburg,Ambulance 180
0820181,AMBU,Harderwijk & Elburg,Ambulance 181
0820182,AMBU,Harderwijk & Elburg,Ambulance 182
0820183,AMBU,Harderwijk & Elburg,Ambulance 183
0820184,AMBU,Harderwijk & Elburg,Ambulance 184
0820185,AMBU,Harderwijk & Elburg,Ambulance 185
0820186,AMBU,Harderwijk & Elburg,Ambulance 186
0820187,AMBU,Harderwijk & Elburg,Ambulance 187
0820188,AMBU,Harderwijk & Elburg,Ambulance 188
0820189,AMBU,Harderwijk & Elburg,Ambulance 189
0820190,AMBU,Harderwijk & Elburg,Ambulance 190
0820191,AMBU,Harderwijk & Elburg,Ambulance 191
0820202,AMBU,GHOR,Officier van Dienst Geneeskunde (West) 06-813
0820203,AMBU,GHOR,Officier van Dienst Geneeskunde (Midden) 06-812
0820204,AMBU,GHOR,Officier van Dienst Geneeskunde (Oost) 06-811
0820205,AMBU,GHOR,Officier van Dienst Geneeskunde 06-814
0820210,AMBU,GHOR,Directeur Publieke Gezondheidszorg
0820215,AMBU,GHOR,Algemeen Commandant Geneeskundige Zorg
0820220,AMBU,GHOR,Hoofd Ondersteuning
0820225,AMBU,Meldkamer Ambulancezorg,Medisch Manager Ambulancezorg
0820230,AMBU,Meldkamer Ambulancezorg,Team Collegiale Ondersteuning
0820235,AMBU,Meldkamer Ambulancezorg,Leider Kernteam PSHOR
0820301,AMBU,GHOR,Hoofd Ondersteuning/Informatie
0820342,AMBU,Regionaal,Rapid Responder (06-342)
0820343,AMBU,Regionaal,Rapid Responder (06-343)
0820400,AMBU,Regionaal,Middencomplexe zorg 06-200
0820401,AMBU,Regionaal,Middencomplexe zorg 06-201
0820402,AMBU,Regionaal,Middencomplexe zorg 06-202
0820403,AMBU,Regionaal,Middencomplexe zorg 06-203
0820410,AMBU,Regionaal,Middencomplexe zorg 06-410
0820601,AMBU,Regionaal,Infocode OvD-G Oost
0820602,AMBU,Regionaal,Infocode OvD-G Midden
0820603,AMBU,Regionaal,Infocode OvD-G West
0826204,AMBU,Regionaal,Middencomplexe zorg 06-204
0826205,AMBU,Regionaal,Middencomplexe zorg 06-205
0826206,AMBU,Regionaal,Middencomplexe zorg 06-206
0830000,POL,Politie Eenheid Oost-Nederland,Proefalarm
0830050,POL,Politie Eenheid Oost-Nederland,Forensische Opsporing Verkeer
0830052,POL,Politie Eenheid Oost-Nederland,Team Forensische Opsporing
0830055,POL,Politie Eenheid Oost-Nederland,Bezetting Politieboot Harderwijk
0830060,POL,Politie Eenheid Oost-Nederland,Leider CoPI Infocode
0830061,POL,GMK,Dienst Regionaal Operationeel Centrum (OvD-OC)
0830110,POL,Politie Eenheid Oost-Nederland,Wildbeheereenheid Noordwest-Veluwe West
0830111,POL,Politie Eenheid Oost-Nederland,Wildbeheereenheid Noordwest-Veluwe Oost
0830112,POL,Politie Eenheid Oost-Nederland,Wildbeheereenheid Apeldoorn-Noord
0830113,POL,Politie Eenheid Oost-Nederland,Wildbeheereenheid Apeldoorn-Zuid
0830114,POL,Politie Eenheid Oost-Nederland,Piketfunctionaris Staatsbosbeheer
0830116,POL,Politie Eenheid Oost-Nederland,Wildbeheereenheid IJsselvallei
0830117,POL,Politie Eenheid Oost-Nederland,Wildbeheereenheid Voorst
0830118,POL,Politie Eenheid Oost-Nederland,Wildbeheereenheid Brummen
0830119,POL,Politie Eenheid Oost-Nederland,Wildbeheereenheid IJsselstreek-Oost
0830120,POL,Politie Eenheid Oost-Nederland,Wildbeheereenheid Achterhoek West
0830121,POL,Politie Eenheid Oost-Nederland,Wildbeheereenheid Achterhoek Oost
0830200,POL,Politie Eenheid Oost-Nederland,BHV BT Apeldoorn
0830211,POL,OC-P,Persinformatie
0830300,POL,GMK,Beheer
0830301,POL,GMK,Beheer
0830302,POL,GMK,Beheer
0830307,POL,GMK,Beheer
0830500,POL,Politie Eenheid Oost-Nederland,Gelderland-Midden + Zuid GGD Arts Gebied 1
0830501,POL,Politie Eenheid Oost-Nederland,Gelderland-Midden + Zuid GGD Verpleegkundige Gebied 1
0830502,POL,Politie Eenheid Oost-Nederland,Gelderland-Midden + Zuid GGD Arts Arrestantenzorg Gebied 1
0830510,POL,Politie Eenheid Oost-Nederland,Noord Oost Gelderland GGD Arts Gebied 2
0830511,POL,Politie Eenheid Oost-Nederland,Noord Oost Gelderland GGD Verpleegkundige Gebied 2
0830512,POL,Politie Eenheid Oost-Nederland,Noord Oost Gelderland GGD Arts Arrestantenzorg Gebied 2
0830520,POL,Politie Eenheid Oost-Nederland,Twente GGD Arts Gebied 3
0830521,POL,Politie Eenheid Oost-Nederland,Twente GGD Verpleegkundige Gebied 3
0830522,POL,Politie Eenheid Oost-Nederland,Twente GGD Arts Arrestantenzorg Gebied 3
0830530,POL,Politie Eenheid Oost-Nederland,IJsselland GGD Arts Gebied 4
0830531,POL,Politie Eenheid Oost-Nederland,IJsselland GGD Verpleegkundige Gebied 4
0830532,POL,Politie Eenheid Oost-Nederland,IJsselland GGD Arts Arrestantenzorg Gebied 4
0830999,POL,Politie Eenheid Oost-Nederland,MON - MKP (Lichtkrant)
